x,y,class
-3.5282329657627587,-2.637112750193462,1
4.671476068709033,2.107372975732283,0
-3.0740578794243745,-4.517158703212679,1
3.1961805527507767,4.596753573552052,0
-0.5245979811186068,0.4050866473814043,1
-0.7529589158142951,0.1169617021089566,1
-0.4646131237050124,-4.854754008301139,0
2.8977194935740327,4.051401524191359,0
1.3848929073461314,-3.639055814375741,0
-2.747915748175868,4.037380191305907,1
2.905210413532947,3.0967507604186526,0
-4.69792812964696,0.2349592049656825,0
3.241669654748083,-2.0484204806572537,0
-0.9671156715817002,3.974641719732471,0
-3.488234738847633,-2.033911245348812,1
-1.312725464484151,-2.2474564196260816,0
-2.015420913052913,1.9542414778224524,1
-4.844118328500348,-4.628998775014338,1
0.6135765936794506,-1.1051479153181698,1
4.107777761127737,-1.6038806544593176,0
2.5170444249489705,-4.9714519306219085,0
0.1236707425728997,-2.803742869638373,1
-3.7680775515679263,2.1730081145117586,0
1.6134825514111035,-2.8146420623589794,1
-0.998821423416528,-3.2985081636948657,0
-2.098409712184851,-3.2562178392713923,0
0.5199295766993215,0.0740678087450508,1
4.412305204361735,-2.801475641397225,0
0.5086720826517555,2.6977663992457472,1
-3.322844460590054,3.957432648609186,0
-2.6935062752048102,0.1853412974544586,1
-3.5763568930794443,-2.94923540127649,1
2.3453732122557387,-1.4796214293916377,0
-3.0703444193787712,4.865999604004628,1
3.9960024689171902,2.103061816595252,1
2.8372843226357407,-1.0107600693158791,0
4.2120101242001375,-4.93665262055276,0
1.9978681215790264,3.733635260666887,0
-0.500516986302979,1.6713036471726177,1
-3.246014441494065,4.623112978918471,0
-3.263681985604157,3.898863533460485,0
2.110726346313542,1.5389707298171649,0
-3.578756230786335,-2.5152245498330474,1
-3.782255112894188,1.7141869287693463,0
0.2668732330412577,-0.1294977127120331,1
-1.0103513455123003,-1.6591082764573817,1
1.413200780729472,-4.28006373907019,0
-2.7505746506735806,1.0804385154312,0
4.057764096167881,1.221658484900975,0
-1.785690643322556,0.8084182705011411,1
-0.4753536585541944,1.048334182267144,1
3.1696229274682626,2.6039103287961938,0
1.005212045624262,-1.8821790961634,0
-1.461687656721927,-4.062843537790658,0
0.5891260799551503,-1.6836432169498758,1
-0.8396266803969361,-4.846543279115204,0
1.6002321253668006,3.533510791981815,0
1.2275862333694096,-2.7871061999558666,0
0.2390138096454404,-1.0488407937502888,1
3.5290079168450017,0.4020776152975838,0
4.191075306013673,-1.1403419989150465,0
-3.75655572857302,4.721493553434451,0
0.0502552530389142,4.92367388216535,1
3.2220061730070637,2.4549455658150414,0
2.433833350726755,-4.6480133218701365,0
2.2043203941298994,-0.0296829016352573,1
3.538863216898489,-1.9773809013585133,0
1.8870069879177096,3.144315585691196,1
-1.678700987154894,1.9876161625770528,1
-0.7410242234481128,4.808150554040122,0
-1.4493599196269944,-1.5046833777527544,0
3.159150773145699,-2.3622928392497498,0
1.5604691587585364,-0.4226444133907794,0
1.8550636779194631,-0.4738144040804917,1
3.771860531972592,-3.94244604742148,0
0.1340997921737541,3.010711306607215,1
4.675297950726652,-4.439405712902572,0
-0.6489808951892337,3.2521385580344084,0
-3.997236706761023,-3.6539765099100063,1
2.676387396458852,-4.01087461633314,0
0.748534164285596,-2.871254931031192,1
4.171656954273148,2.0023643760919665,1
2.1969513975123256,-2.367854816491394,0
2.7993857315809256,1.1787329692567816,0
-3.2616326150076294,-3.8556564820306742,1
0.5510124723529266,3.956450467673399,1
4.685012890535379,-3.3646590104611382,0
-2.944161912413411,2.3269691548683014,1
4.259154358575952,2.6057443400459954,0
-4.921801801660212,-0.1069805776735499,1
-4.7619502284443325,-0.1030801814751072,1
2.3020076579466977,1.5429088100062804,0
-2.533476605131044,-0.2894365164253596,1
-2.3435276786916512,-0.2301145650887237,1
-2.9142068682208966,-1.3787087964927371,0
-3.0507015108225755,-1.6463476244443855,1
-2.4915612175214674,2.957573242819244,1
3.952164880511946,4.9733829138338965,0
0.6145680492177217,2.023137940440701,0
0.2301938260203293,-4.122904899786974,1
-2.2408504363937496,4.536093307984279,1
0.0365918671127261,0.2373213239523854,0
-0.4819674431722918,-4.391731103485375,0
-1.9923954164900315,4.351082087486516,1
1.7516139175966805,-3.9934964621418914,1
4.589714341900368,3.9131620789988304,0
3.9419507113908097,-4.710168961642998,0
-4.682903328028372,2.136617871559036,0
-3.143404503427861,-2.886867063365237,1
2.9612712152332064,3.8031761652841,0
3.8249132337533434,-4.103191547643257,0
4.68601617420947,-1.2467868054346756,0
3.822398425468649,-4.595820512436544,0
-4.913185576604048,-1.166827511026315,1
4.993468223724417,4.5529462717388895,0
3.360968749064666,-0.4555022492461393,0
3.5408355224750725,-3.239754951037459,0
1.209622253855153,-1.875418289778593,0
-1.212126491213593,-3.921105544325017,1
0.857018710920884,-4.825193483344453,1
4.805136651657369,4.936287355886078,0
-1.8755039071161228,2.920702862274433,1
0.2040098010010602,3.027388221076885,1
-3.3533540346246293,1.4777576127793317,0
4.182742496269,-3.065043334034888,0
1.952299575840872,-2.60476990719278,0
-3.952572177514546,-1.451967926533678,1
-4.447945865895386,0.4547326467915633,0
-0.4397075942124928,0.2558733267374622,1
-2.980224735550523,-3.817587734907366,1
-0.1498893834313541,4.790473430577789,0
-0.8510998404793941,4.4211513782390615,0
-2.159946772901381,-3.6658940853204056,0
-1.911239786416684,1.1007872800151404,1
4.339776694385861,1.7545869918390613,0
-1.6907609559763248,-0.8879432471079527,1
-0.162043136934983,-3.7931716611908586,0
-4.486374633434074,1.4247281124820113,0
-4.979749776392638,-1.8146035401379643,1
0.602253544388228,0.1508086772134049,1
-2.786112402598377,-0.3887108422160645,0
0.5868882684745635,-4.845324701981049,1
4.7488673929774965,-0.6702078873485409,1
3.097521568281977,-2.048770097303617,0
0.1755976528135061,-4.268226190730671,1
-0.5599901774738765,-4.031950549915165,0
0.6165690178323118,4.335552311355357,1
-4.422591323349545,3.320191592195176,0
3.655926043632757,0.3152581489705843,0
3.216814195714182,-4.854727364505504,0
3.1975048096698746,-1.8199394904144284,0
3.901225510220291,3.9973528807240832,0
3.3424161310886955,2.514375057643802,0
-2.920607371901988,2.2212394928503034,1
-4.559394593963861,1.072470221190093,0
0.6445819659976646,3.0218595813286697,1
-4.1981881478929575,-2.84843131092954,1
3.765519792534612,0.8811824934125294,1
-4.760936923223361,-4.688847925696013,1
-0.9359313287203196,-4.476308456862077,0
4.016455717622712,2.083389260292689,1
-3.414695016507572,-4.617218150719752,1
-0.8202282029565255,4.319875979189208,0
2.235190036218736,-2.9304294449138824,0
-1.8741517927337688,2.809752124771606,1
-4.09014291669768,-4.668561337683494,1
0.4575602330530435,-1.1417026448105636,1
-3.550319763632923,-3.9871600237465743,1
-4.278377375486159,2.828904750164813,0
-4.246565292576793,-1.3711163782295746,0
-2.993618758244896,3.8641261800376734,1
3.696275207381341,-4.4579361428020015,0
4.18746719085094,2.5662385429326937,0
-1.3809669732079244,1.969462443996192,1
3.5579546092382337,0.6629899171899076,1
-0.4624482545151611,2.9564823673970704,0
-2.7339056651422977,-3.78364202872774,1
2.5954060440629148,-3.15273040160845,0
-1.6953388258072954,-4.473771260691346,1
-0.1364885370536832,0.338399759569409,1
1.3360603717418496,-0.943711012647376,0
4.187176144687864,-0.90855981943508,0
3.45853562851908,3.5149516978744693,0
4.800712216685048,-2.8203118305697816,1
4.718435921753988,4.099276847962063,0
4.357417682227741,-1.8473626920670627,0
-3.392108912317492,3.320075172473352,0
-2.277421239948063,2.672001998508307,1
3.754781342948279,4.990391388764085,0
2.5592534590767944,-0.4940949313623068,1
4.9010370682354605,-1.3656427320386988,1
4.029679332089534,3.7132397473778314,0
-4.025966357136107,2.28441877976286,0
0.1578386674565663,-3.288041279435575,1
-2.29117335834228,-2.4591056880762663,0
1.3257267077874433,-2.459133780767071,0
-0.4279933141308305,-0.0647868265631679,1
-0.1664222515840743,-4.298105382002664,0
0.8325993287413533,-4.305694705692544,1
-4.5060320722081215,-3.3669185377709407,0
3.888590138291161,2.754990007832225,0
-3.2598945701965407,4.203330472030341,0
3.713967264188891,0.0622411745782445,0
-1.921998562257119,-1.997337431781662,0
-0.9754277620773416,-3.609622113277596,0
3.772152441437907,-2.5545148215190605,0
-4.165080380176045,1.750774308807225,0
-2.2585976049271563,1.89230205261242,1
-0.859800417033969,0.9245625140566194,1
-2.4474370930555045,-1.403490932418452,0
-3.961574066574032,-0.8704087541273564,0
-4.2912121064171735,3.9874223962272097,0
0.0089415510912695,-3.921140692996856,1
-1.9255119539684744,2.618456774067864,1
4.92950130263128,0.5555622054139242,1
0.0017517428924271,3.1515439510309022,1
1.112353019169536,0.8404284226178591,0
2.1347331652707933,3.010132748713678,1
2.9789539717089406,-1.0952172928251702,0
-4.759155136083441,2.740268781957309,1
-3.1478778366236684,3.44052347369934,0
-1.416700625765967,-1.1998859155191344,0
2.8344443833353523,1.6390041099611183,0
-1.172042177412147,-1.4676974616301184,0
4.499302477066342,3.834830652185474,0
4.07919607575419,3.1637015132383866,0
0.4330306168900319,1.595413125112083,0
-0.1261688741081048,0.1065818955395245,1
2.666625073903682,-2.3771421621815247,0
-1.04734973666711,-0.5890924073079482,0
-2.2239270498098818,0.3369221487619169,1
-0.4188910771078733,-2.0604743090186184,0
-2.349428548013318,-4.336566172478554,1
2.996905157693336,-3.912131304058575,0
-0.0771804710596546,-4.952950411579717,0
4.983921193945456,2.849421974529045,0
2.6671920075456166,-1.75365731815603,0
-0.2194982422682647,-3.363699893326284,0
-4.251740267621225,-1.9676103782546752,0
0.5075149834305215,1.0915063405251848,0
1.8439232167215884,0.8012192671185412,1
3.660494628258276,-2.8058325923486027,0
0.94171567367506,0.0925155644698918,1
3.847100777358392,-2.5413194553994254,0
-1.6851597057418664,-4.119661659327196,1
2.9971931641411933,2.56949169078183,0
-2.601678992022335,1.276097171299952,0
-1.114232075957473,4.691822794002682,1
4.726209728062942,-3.8490359028677954,1
-0.0587503264083553,-0.3184406076883466,0
-1.9328947699877024,2.762040112870596,1
-2.944659876463658,3.501080994980832,1
-4.53124180774282,0.8028075122727323,0
2.56648278853537,3.2879422401845577,1
-2.9122142218641534,2.730379867501905,1
0.12567603124225,2.740391647152017,1
2.6146265678260097,-0.6744954145149764,0
4.155487432624627,2.3275170880018434,1
1.0840754562568955,-1.6719776879853645,0
-0.5122284937987409,-0.2822018649542812,0
-4.7113906593348,3.021992035451607,0
2.2030795383750403,4.354488155932133,0
1.4694249792820084,2.593146977348052,0
0.1293428569405028,3.831858802806384,1
2.985332717290162,-3.862893843206969,0
3.7467012768774417,0.1891651404633467,0
2.352697307694541,3.9598198402278975,0
-4.753006341469455,4.999710908030984,1
2.4204562343535194,4.687765166294028,0
0.7768269841315565,-1.8296027146441676,1
3.39856435896737,-3.321313333680176,0
-4.42090238207676,2.1610642991845888,0
-0.728033383043015,-2.701924707393214,0
1.917858034448868,-3.9800556187178895,0
3.640425931772024,4.709416000462333,0
-0.52388383248966,-4.235744346065435,0
2.60270512082619,2.1896211623731707,0
2.6281904434524863,-2.932400728783345,0
2.533719344253517,4.633176987001658,0
-4.202498812418096,1.171141875468637,0
4.589763189199996,3.3314010409848827,0
0.3307881546349733,-0.3482095860163738,1
-2.925836285730313,3.09277329589783,1
-0.6276000221903457,0.8109576373951866,1
4.654074657483212,-2.184115613300305,0
3.824606536661303,-1.2428220658172495,0
-1.866911084796248,3.1302570746425253,1
2.162464786080656,0.322691200371227,1
-1.8200036094938743,0.8907282393490066,1
4.971981224031756,-1.2836747702873574,1
-2.4830872804144057,-1.1005199582765348,0
-2.7951320786316414,-0.6900730091972784,0
-1.7120978705243162,0.962126076566653,1
2.017136802386017,0.0947993581373101,1
-3.119307613140384,-0.4082136160644145,1
-3.43659924407259,-2.070449130882146,1
4.993163868188072,-3.942213565382748,0
-4.294639570664626,3.27832275810912,0
0.6155209874775478,2.667930249234529,1
-3.502675161757874,1.3027431292220104,0
0.71385561702402,1.5632556133699191,0
3.60561282773347,-1.9625198490167817,0
3.801542351421777,1.407431830489596,1
-2.619492813158033,1.4567395440690687,0
-3.453477405906933,1.899277752717752,0
-0.9774019117783528,0.5673033690966971,1
3.678184363333546,4.418362673764175,0
-2.497203513875009,-1.1758399272895703,0
-1.901908311670156,-3.687016984476677,1
4.4380665393570204,1.49915733624547,0
4.737312949108274,0.3252661057601989,1
-2.955875318790376,2.0286317647085195,1
-3.009348600755816,-0.7922481084547961,0
1.863670693163093,-1.0804978398105436,1
0.851028080187854,1.572467292909585,0
2.3099471625026027,-1.0512089325940597,1
-2.22688606175406,-4.978372042988017,1
3.7858493604573233,2.7335917597894035,0
-0.888585314469462,0.8678024388182193,1
3.3593034358253,2.971393796820835,0
-4.897701869611259,-0.2390945991154645,1
-3.456864186505759,-1.756588467685588,1
0.2560841020901216,-0.3881796458313253,1
-0.4520073945965785,-2.599246242484256,0
4.329005343489772,-0.4254578970278153,0
-0.8703875538217751,1.1451629252134774,1
-3.640770990979515,-2.603709010164116,1
1.1220208771135507,2.9820289120431305,0
3.793547464367297,2.2257786927512093,1
2.9182290362660317,4.711104500730922,0
2.393497230208573,0.5051189486596988,1
-1.5410308376049042,1.3426877626400948,0
-1.6121832741814912,1.2893768312103386,1
-3.152578591074964,2.782252767211107,0
-2.9319934036500275,3.1912502363175914,1
-2.31184522792892,0.1337517956016114,1
-0.8923726819621658,-3.352338535712036,0
-3.853107941435108,-4.710044264881289,1
-0.6089726464142657,-2.8850095198572334,0
-0.4665265736881929,1.5953835287975815,1
-1.0055427494131228,-2.2058542743552643,1
-4.8908516459912335,-0.5383463139865752,1
-3.59373963824504,2.9149013542479265,0
-2.1715249074427643,-1.1698939003863753,0
4.9620936803799935,-0.2587767488550518,1
-1.6546137788868744,-4.6406797571080105,1
-3.4546148281966804,3.568122563778964,0
1.8469097408811617,-2.3726991053684623,1
0.9770414688579409,2.970260899576621,1
0.3256314879057989,-4.7368643658914165,1
-3.0449312360916525,0.9752496276091636,0
2.036370973139001,2.807530297663932,1
0.914269371308328,0.0867299388574913,1
0.9266964601489214,3.1223466671371884,1
-3.5570166938181598,3.931931735100111,0
-2.8047262842142877,-0.9900366988319202,0
1.6682823198557113,4.43109992627442,0
3.528845544652114,0.869286131073121,1
3.5391394406835666,3.1973767973634555,0
-3.800621051550168,-1.7027220751553085,1
3.750358136127668,-3.38179779349453,0
0.370683556937406,-3.112373691304753,1
-2.2796033657821955,2.246065024240708,1
-0.1057926820173964,-2.021273816306832,0
-0.5287167043719432,3.438409431072632,0
0.5194253065389418,3.9929247655864977,1
1.1659035922016674,-2.7656147454274658,0
-2.1504538348678395,3.771736833077135,1
-2.42982331345662,-1.7737112857962334,0
-0.2184985116021511,4.158117225621762,0
4.250086161530339,-0.9832545851726132,0
-0.3086867389539165,1.998806280900908,0
2.934419029933561,-3.4465783021245464,0
-0.8402289729136436,-4.164394402252699,0
1.269421478500553,-0.6821322320933394,0
1.3760746823786194,-1.7327279041155883,0
2.835235813918936,3.993665694258052,0
2.2308934389745687,-1.8082671401998616,0
-0.1123889816363377,-0.6564452893864257,0
-3.1666675191472127,-1.7660435079439665,1
0.825314461663611,-3.7993985822260647,1
-1.4782221966408224,4.8518321084952944,1
-4.201220440992769,4.857848462350249,0
-0.0830712219574092,4.767253702575399,0
-1.3423645965079256,-0.903106076667406,0
-1.5106116323436969,-2.7476069362815725,0
-2.9963679597893145,-2.547440620219853,1
2.299207856084404,1.80301049684176,0
0.9359103225870752,-4.832824521905134,1
-4.287989503536358,0.1375557851351425,0
-3.747999064311307,1.8955194613715864,0
-1.7860126918617514,0.0328102602147559,1
-3.519564819625206,-0.7697991330550282,1
4.888623176276703,0.2310249258677288,1
3.3998841229513825,4.498447819116199,0
-2.5182671965705428,-2.234874742025924,0
-4.060613567388903,0.7948785704321182,0
-4.816146616903668,-1.913581609914602,1
-4.184810480902876,2.0503134312798856,0
4.337685214785893,-3.800822311569018,0
-4.901879379799773,0.3618488352170788,1
-2.6683266360657933,-2.506688973349843,0
-2.015990516702153,-3.505429525974772,0
2.720126381777633,-0.0383538935122853,1
1.896293943453765,-0.5695190437251041,1
1.7203623284202916,4.991512487827155,0
3.2744065663603763,2.8518594797138705,0
0.7622607529170358,-4.768636569470387,1
3.5735275244016567,-4.304272014199237,0
0.5519271012992588,-4.019219457715683,1
3.2114416263979013,-0.0163198502776946,0
0.8509174431202036,2.4726471710162805,1
1.3371990155793814,4.7515659347784585,0
0.629837051319746,2.432370058556713,1
-4.844496451735521,4.961943552292231,1
-0.9471170247255412,1.589703572898128,1
-0.9047991551158568,-2.17713282496383,0
4.8113859933798135,-3.693967499374239,1
2.635274170653764,-3.672386046666592,0
1.2845233640837923,-4.034132191127467,0
-0.0261328435797985,-1.1778403396486548,0
0.1988076498145643,0.3038637019602417,0
-4.534282930878262,2.197123310550068,0
-3.132619803841308,1.281354734684883,0
-0.6315303032776773,4.6037259802040165,0
4.859471391289654,0.2170253420841872,1
1.729861589865605,1.2294576622438456,0
0.7622239385491199,-1.2437072614761946,1
0.739270052937516,0.6975440326025897,1
-2.900801729393403,-1.7163908022886218,0
-3.5685174329478264,2.1700811121524595,0
2.365709203593079,-1.727110367956425,0
4.044673594731567,-4.703508871550307,0
1.9499638509092556,0.9531212285659416,0
1.3956040954899072,2.7635106172073787,0
-1.0949725011264433,-2.7577283877404,1
4.085553394994893,-4.02282512982648,0
1.4884170652426274,-4.950943443274053,0
-2.0977947550888274,4.655392703278487,1
2.952840895818425,4.0742382478172985,0
1.2432257028756402,1.6178824377183867,0
-0.8849000898545123,-1.7030039191951896,0
-1.5414761558226209,2.0830762710134625,1
-4.387392883588642,2.3255033216513565,0
-0.486870488686919,4.685716170465534,0
0.1314901647753599,-4.704634802471061,1
-2.146778723981585,3.7881802089169234,1
0.177379071203191,-3.124251502114835,1
4.4525477712751,0.3338129189960632,0
-1.0712846981214588,-1.783937212990783,0
-2.427716087840528,0.9497463900052096,0
2.6524936445203275,0.4356086229787532,1
1.980216271310801,1.0871789584062537,0
0.4472695441815713,-2.660583062028905,1
2.1131720511776404,-1.4843888427362986,1
-1.3572723377230735,-0.8803623078316223,0
-3.229397466716547,-1.4329676106312994,1
0.5309389186687046,1.132997852354909,0
-3.646388848328961,-2.366669907312131,1
3.4471460763787416,-4.095758034431688,0
-4.343568998294468,2.2966397033344856,0
2.9865631673448654,1.4256124923110205,1
2.432573492920377,-0.2534972083566353,1
3.6012817066713616,1.9637162439797715,1
4.125393736299397,2.772204145648854,0
-0.1234796014439094,0.6609161234779641,1
3.2697449841314903,-3.382251252461677,0
-0.542618772101223,-1.2426336513128824,0
-0.7160401876724132,-2.4465817376734744,0
3.0254741375783105,0.7872216611287861,0
-1.1813636241362024,3.6342484266344304,1
2.731536046845369,3.0225416531165887,0
3.863334222524074,-3.996739478366531,0
0.6322538327850138,4.132490750323528,1
0.1278403772234408,1.3953740608333105,0
-1.3483606989710673,-3.056217406662871,0
-2.521585189482733,-0.436400130288038,1
-0.2928617866285252,0.7415409996029485,1
-3.0466537633404203,-0.0057213668594533,1
-0.8341921364246963,-1.1015817934643026,1
-3.694284037372983,-2.2681587206406704,1
-1.028472503829776,-4.806067068289655,1
3.0024437293292188,0.2227841539992203,0
3.71935176010029,-4.474211099386595,0
-2.252128371373756,-2.608751743820452,0
2.193867371692699,-2.6137941795287656,0
-0.1878807772866348,-3.3230216742951324,0
-3.084779848263194,-2.873628059405857,1
-4.938288579645171,-1.3377966425615364,1
3.0341782581580983,0.7870148184565497,0
-4.951380449301671,3.0229271866999063,1
-4.986699592828288,4.56837460755488,0
-2.886062926667435,-2.603771370454289,1
0.7172074918227267,-3.695394927272421,1
1.1661944467935577,-4.110031715551079,0
4.736752466822935,-1.2749431843740764,1
0.707280996326249,-2.18961258528092,1
2.678828835739853,-4.350173365002594,0
-0.5624173436916209,1.8152784822972423,1
-3.5744349308724024,-4.366526215505727,1
1.9445390106038989,3.2618807219653387,1
-0.0310599812296548,4.576887486711259,0
-2.46889253277651,-3.8645781697021695,1
3.976048561948248,-0.5554025220392864,0
3.333889469749515,3.386196042548864,0
3.8290165122451576,2.874586115385558,0
0.3564764973018732,-3.3552579217853538,1
-2.681692857285405,0.1748106118800549,1
0.1560767294372178,4.691794036881859,1
-4.547214353026591,-4.214724575292781,0
-3.763479622415231,-0.5622493700096705,0
2.135034476511459,3.257187320615646,1
0.3877183771582695,3.1904646729246657,1
-3.187898667907664,0.6806567938512789,0
4.819453261481147,-0.8944808449760133,1
0.1567081494624176,-4.2126366809612135,1
2.965622433076245,1.7748338797571002,1
3.804927480483343,3.248349866259078,0
-3.48863359611674,2.2959690275735936,0
-1.1165236597545969,3.2179208069440666,1
1.5978518472080694,-4.439201971262933,1
0.752516597134127,-3.543314645749601,1
3.432280223847618,4.356270016571022,0
-3.603552820011142,-2.915178981378369,1
2.3182874920002448,-0.3757815360775414,1
-1.598849823295998,-2.4356208018977696,0
-3.658935418845496,-1.54661679369128,1
2.6944711625354723,2.8009962331283864,1
2.586730079799576,4.985673893569048,0
-4.048054541135424,-0.1175311910882106,0
-2.3675260080666707,4.57984143430863,1
4.7341909498831285,-0.3598129552130285,1
-0.4847908773578488,-0.4182749039347841,0
3.5067405996565206,0.1678419757612079,0
3.9947151993883416,0.6790641948757266,0
4.440105390222753,-3.896687613108292,0
-3.889187395102276,0.3759276582833726,0
0.1874568893855901,1.4616630629704457,0
3.685203030851266,-0.5205298969803867,0
4.238180833076983,-2.078505095560484,0
-3.409131477798077,1.912844612802144,0
-3.211989808058643,-2.711901016005834,1
1.1827324136362876,-0.8320266922664219,0
1.437776963831812,1.3087637555976128,0
-0.7293313763346854,4.407857490511786,0
4.149988136468615,-4.682447724428407,0
-2.71345454440472,1.671470320166783,1
4.480951659090348,-0.0906931692026233,0
-0.3582608231851285,-1.7810829156289265,0
1.0281611773243249,1.600064073777384,0
1.986565613261588,-0.1355604288815515,1
2.851078518925521,2.6479111253504763,0
-3.1447803685008835,0.3263044207676069,0
-4.658975747298745,2.597880121433893,0
-2.34042910606043,4.66164094772669,1
-1.5688023159948583,-4.219918654852883,0
4.318831346367389,2.256874440117591,0
-4.553975586466002,-4.873958084625059,0
2.0186686846470128,3.738717742904712,0
-3.7312833626733566,-2.604350794239525,1
-2.3978159461265367,0.8881825360382392,1
1.3164980636649553,3.221644578575795,0
-2.973935153093099,-0.7568667075334403,0
4.301957437535382,-0.5538739826885486,0
-2.70131743788527,-3.2145098404454444,1
-2.22327747313451,2.2750457479346133,1
-2.629211010688638,-1.323603189930913,0
-4.223844144781269,2.767204331538511,0
2.344741382009316,-4.138719745306575,0
-3.092109248037024,0.9944950484682904,0
4.823759711309371,0.4544255756054225,1
-3.263520422516212,-4.454724839302036,1
-4.595151625277057,3.9775440845455616,0
2.241304389242302,-2.4366428735489256,0
-0.305300038572911,4.280517386201911,0
1.567341889662699,3.105995454342361,0
-0.6071484551419983,-4.236186562050126,0
3.002515817481598,-0.6111654758012595,0
4.380945642700981,4.635476418879186,0
-4.78564420045106,-4.81864536506066,1
0.5612368925186964,-0.8625045061536207,1
-2.5384311763230083,-2.7773772486350525,0
-1.688682403900316,3.6991488636910734,1
-0.0578873390647407,4.8802194968626615,0
1.39290561416232,-0.1118878227256523,0
-0.3678964138942877,-0.2397576807302233,0
-4.178905598069289,-4.417975230584014,1
1.4923906637099096,-4.90215573267524,0
-1.8544067060284872,-3.054359082196112,0
-4.225111267453482,-1.54804536680511,0
-4.858136710815407,2.246205554425887,1
0.2195881113032571,-0.0958724945093933,1
-4.655161384305083,-4.481777269879515,0
4.99647452136135,-0.5880408708895128,1
3.3903498733873416,-0.5143820098813379,0
1.7253307844753714,3.752886441573173,0
4.210825555209089,0.1496892570679486,0
4.698288856670537,3.595243306962262,0
-4.3752901348283295,-0.4483509665179674,0
3.8060215790126417,3.0494861735622134,0
-1.7975263261595886,-0.2173124356102951,1
-0.8610557157386811,-0.0512984550799702,1
3.917208915502505,3.1031711490906577,0
3.293638478366029,-3.0529644426473865,0
-3.998389943131728,2.736470737726285,0
-2.409565119279342,-3.774964221064537,0
4.810239574530012,3.883458520841645,0
4.255971552694774,4.0785382479957,0
-4.561095209772584,-2.4237676784078657,0
1.5390481849996176,-0.7275088516360881,0
1.0801149574063,1.6498692470850909,0
-1.1643502593685628,-0.0826059403154104,0
-1.6371870801611923,3.377500493028494,1
4.540248327582965,0.6627659400402592,0
-1.6072778510099694,-1.6711664724509734,0
2.7339430443262955,-3.880416669743755,0
-0.9322169799832576,3.994097623625793,0
4.929747338271627,-1.9429589779847625,1
-2.8767072875565827,4.25690044758305,1
0.8528059184266654,-0.6981322230005382,1
-2.212483474482285,-4.312733760996422,1
3.825503248897748,-1.920974833993412,0
3.4658945119083957,-0.1494741490464068,0
-0.3307617400647817,3.460080221768674,0
-3.554597675316792,4.438032549539582,0
